timestamp,joint1,joint2,joint3,joint4,joint5,joint6,joint7
0.500000,2.850567,0.184487,-2.861733,-2.120513,-0.008530,1.708382,0.679177
0.510000,2.850565,0.184491,-2.861738,-2.120513,-0.008532,1.708379,0.679181
0.520000,2.850564,0.184487,-2.861735,-2.120508,-0.008530,1.708386,0.679176
0.530000,2.850567,0.184487,-2.861737,-2.120511,-0.008532,1.708383,0.679181
0.540000,2.850565,0.184489,-2.861735,-2.120509,-0.008532,1.708381,0.679174
0.550000,2.850563,0.184485,-2.861735,-2.120508,-0.008529,1.708381,0.679179
0.560000,2.850565,0.184489,-2.861735,-2.120511,-0.008527,1.708383,0.679180
0.570000,2.850562,0.184487,-2.861733,-2.120509,-0.008529,1.708382,0.679180
0.580000,2.850566,0.184487,-2.861737,-2.120509,-0.008529,1.708384,0.679177
0.590000,2.850566,0.184489,-2.861733,-2.120508,-0.008528,1.708384,0.679179
0.600000,2.850564,0.184489,-2.861740,-2.120513,-0.008532,1.708384,0.679179
0.610000,2.850567,0.184489,-2.861733,-2.120506,-0.008527,1.708383,0.679175
0.620000,2.850564,0.184487,-2.861735,-2.120509,-0.008527,1.708383,0.679177
0.630000,2.850566,0.184491,-2.861733,-2.120508,-0.008530,1.708384,0.679180
0.640000,2.850566,0.184492,-2.861735,-2.120513,-0.008529,1.708381,0.679181
0.650000,2.850567,0.184491,-2.861735,-2.120508,-0.008531,1.708384,0.679178
0.660000,2.850567,0.184489,-2.861735,-2.120509,-0.008533,1.708384,0.679177
0.670000,2.850566,0.184491,-2.861733,-2.120516,-0.008527,1.708383,0.679181
0.680000,2.850569,0.184489,-2.861733,-2.120508,-0.008532,1.708383,0.679175
0.690000,2.850569,0.184489,-2.861733,-2.120508,-0.008532,1.708385,0.679177
0.700000,2.850567,0.184487,-2.861735,-2.120513,-0.008528,1.708380,0.679177
0.710000,2.850566,0.184487,-2.861735,-2.120509,-0.008528,1.708384,0.679178
0.720000,2.850567,0.184491,-2.861733,-2.120511,-0.008528,1.708384,0.679179
0.730000,2.850567,0.184491,-2.861737,-2.120509,-0.008528,1.708382,0.679178
0.740000,2.850566,0.184487,-2.861737,-2.120511,-0.008529,1.708380,0.679180
0.750000,2.850567,0.184491,-2.861735,-2.120507,-0.008527,1.708382,0.679178
0.760000,2.850567,0.184484,-2.861735,-2.120508,-0.008530,1.708384,0.679173
0.770000,2.850566,0.184492,-2.861737,-2.120514,-0.008531,1.708385,0.679179
0.780000,2.850570,0.184492,-2.861735,-2.120509,-0.008532,1.708383,0.679176
0.790000,2.850566,0.184492,-2.861737,-2.120509,-0.008532,1.708384,0.679177
0.800000,2.850566,0.184487,-2.861735,-2.120515,-0.008532,1.708384,0.679178
0.810000,2.850567,0.184489,-2.861735,-2.120510,-0.008532,1.708380,0.679181
0.820000,2.850567,0.184489,-2.861733,-2.120511,-0.008531,1.708385,0.679181
0.830000,2.850566,0.184487,-2.861737,-2.120510,-0.008532,1.708379,0.679182
0.840000,2.850564,0.184490,-2.861738,-2.120514,-0.008533,1.708383,0.679179
0.850000,2.850569,0.184491,-2.861735,-2.120513,-0.008533,1.708382,0.679174
0.860000,2.850570,0.184489,-2.861733,-2.120514,-0.008533,1.708379,0.679177
0.870000,2.850571,0.184487,-2.861733,-2.120511,-0.008531,1.708384,0.679179
